BLCVn 2460425.30506489 5.950000108741699 0.19231788573621492
EZBoo 2460425.35749528 -64.78183063994271 0.16736094324515313
GLDra 2460425.461033 0.8822126164287001 0.17997103034785564
TDra 2460425.52366267 -32.47423162463684 0.21661298998720524
TYUMi 2460425.39198804 -14.0163653789784 0.24737172890537837
TYUMi 2460425.41390866 9.48684115645076 0.2392512727112659
UVCrB 2460425.44403485 -12.94525347986121 0.20153978725779348
V826Her 2460425.50784289 -26.9729537910805 0.16048775359831202
hd104979 2460425.297778 6.303653110657901 0.12724050914443208
hd116514 2460425.32151371 -8.4914221700825 0.1880152763413475
hd156432 2460425.48817266 -92.9783778304451 0.249030613990271
bd+091637 2460342.49881199 59.6404922317886 0.12466562227250479
hd43389 2460341.41489142 85.4269108857839 0.19503795266058319
hd49017 2460341.43938162 27.7347741517289 0.17203689090483767
hd49641 2460341.47219568 36.6403277535435 0.11204316775971981
hd73709 2460342.52333337 71.71717689851967 0.23727592373236547
